Title,Creator,AgeRecommendation,Active,Favorites,Visits,VoiceChat,Camera,Created,Updated,ServerSize,Genre,Likes,Dislikes,GameLink,DateFetched
[🔥UPD14]Cultivation Simulator,Firefly Simulator,Ages 9+,2610,28150,9.0M+,Not Supported,Not Supported,7/25/2024,11/8/2024,8,Simulation,43K+,2417,https://www.roblox.com/games/18645473062/UPD13-Cultivation-Simulator?gameSearchSessionInfo=82320c1c-a58e-4d55-b508-410a9438b52b&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18645473062&amp;position=0&amp;universeId=6317476162,11/10/2024 0:17
🏁SEASON 5 Drive World 🏎️ Drifting &amp; Racing ,Drive World | Twin Atlas,All Ages,5158,3884120,260.7M+,Not Supported,Not Supported,8/25/2022,11/9/2024,30,Simulation,400K+,21K+,https://www.roblox.com/games/10704789056/MONSTER-TRUCK-Drive-World-Drifting-Racing?gameSearchSessionInfo=cd2d1d32-3c47-4996-95ca-4a13b77810d3&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=10704789056&amp;position=0&amp;universeId=3876150506,11/10/2024 0:17
Survive 100 Days on Desert Island,sand survival studios,All Ages,1310,20592,13.0M+,Not Supported,Not Supported,10/1/2024,10/2/2024,50,N/A,3009,1672,https://www.roblox.com/games/86806870372159/Survive-100-Days-on-Desert-Island?gameSearchSessionInfo=0429b745-45d8-4b41-9743-c64b8b3b7528&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=86806870372159&amp;position=0&amp;universeId=6623082084,11/10/2024 0:17
easiest game on roblox!,@robey100,All Ages,538,43825,98.1M+,Not Supported,Not Supported,1/21/2024,11/8/2024,1,N/A,16K+,7832,https://www.roblox.com/games/16057679366/easiest-game-on-roblox?gameSearchSessionInfo=f9f4b48f-5a33-4e25-b53a-5835d79f9b6d&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16057679366&amp;position=0&amp;universeId=5550530788,11/10/2024 0:17
Easy Grow Obby,Building Obbys :D,All Ages,2597,23258600,421.9M+,Not Supported,Not Supported,5/12/2023,10/16/2024,25,Obby &amp; Platformer,58K+,17K+,https://www.roblox.com/games/13412190446/Easy-Grow-Obby?gameSearchSessionInfo=ff054e99-b804-42a4-87df-d6e3b1d0bec0&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13412190446&amp;position=0&amp;universeId=4668280347,11/10/2024 0:17
Guess The Logo Quiz,ManiaGames,All Ages,870,1501230,11.6M+,Not Supported,Not Supported,4/27/2024,11/7/2024,30,Party &amp; Casual,2414,990,https://www.roblox.com/games/17298757403/Guess-The-Logo-Quiz?gameSearchSessionInfo=cba630e1-f6b0-4f4e-9c8d-18443bc1ab20&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17298757403&amp;position=0&amp;universeId=5918468057,11/10/2024 0:17
Easy Obby,@zknx,All Ages,2138,1041457,1.3B+,Not Supported,Not Supported,11/19/2020,11/8/2024,15,Obby &amp; Platformer,195K+,52K+,https://www.roblox.com/games/5972698540/Easy-Obby?gameSearchSessionInfo=799cf6be-260f-4b8f-8a92-c858b0df90c0&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=5972698540&amp;position=0&amp;universeId=2151379579,11/10/2024 0:17
Easy Pole Obby,Original Obbys :3,All Ages,1288,880180,64.2M+,Not Supported,Not Supported,10/1/2023,10/31/2024,25,Obby &amp; Platformer,22K+,8131,https://www.roblox.com/games/14928879397/Easy-Pole-Obby?gameSearchSessionInfo=6c936788-6dbe-44ad-9eff-69ae2ac6826c&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14928879397&amp;position=0&amp;universeId=5143402774,11/10/2024 0:17
Eat Blobs to Grow MASSIVE,Bloob Studios,All Ages,2200,412842,8.6M+,Not Supported,Not Supported,9/5/2024,11/6/2024,12,Simulation,21K+,6540,https://www.roblox.com/games/82647344334312/Eat-Blobs-to-Grow-MASSIVE?gameSearchSessionInfo=cba2d7ff-f40c-46d6-b314-8fc1427128a6&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=82647344334312&amp;position=0&amp;universeId=6515096150,11/10/2024 0:17
Eat Me! (2 Player Teamwork Obby),Mirabilis Games,All Ages,422,991742,21.3M+,Not Supported,Not Supported,8/17/2023,10/21/2024,20,Obby &amp; Platformer,6208,2524,https://www.roblox.com/games/14458441964/Eat-Me-2-Player-Teamwork-Obby?gameSearchSessionInfo=4ca27531-f671-4ca1-9f01-2b0b2953f931&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14458441964&amp;position=0&amp;universeId=4994021198,11/10/2024 0:17
Eat Same Color Food Challenge,SAND4,All Ages,1138,4345341,64.9M+,Not Supported,Not Supported,8/17/2023,10/22/2024,21,Party &amp; Casual,13K+,2630,https://www.roblox.com/games/14469379009/Eat-Same-Color-Food-Challenge?gameSearchSessionInfo=0373862f-fe5e-4624-95c9-67b5c7682cf8&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14469379009&amp;position=0&amp;universeId=4996628751,11/10/2024 0:17
Elemental Powers Tycoon,Giggle Inc,Ages 9+,13023,1921738,673.2M+,Not Supported,Not Supported,7/17/2022,10/5/2024,12,Simulation,222K+,26K+,https://www.roblox.com/games/10253248401/Elemental-Powers-Tycoon?gameSearchSessionInfo=7ddead85-b74c-444b-86c5-494d73d36da1&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=10253248401&amp;position=0&amp;universeId=3754482795,11/10/2024 0:17
Elimination Tower,Jambe Games,All Ages,1063,712511,243.1M+,Not Supported,Not Supported,8/10/2019,6/7/2024,40,Party &amp; Casual,133K+,59K+,https://www.roblox.com/games/3625110776/Elimination-Tower?gameSearchSessionInfo=8922c3a6-6fb5-4907-b7fc-35136ff175ee&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=3625110776&amp;position=0&amp;universeId=1269441040,11/10/2024 0:17
EMOTIONS POLICE FAMILY PRISON RUN ESCAPE! (Obby),Grandpa obbies,All Ages,1846,227246,27.6M+,Not Supported,Not Supported,7/28/2024,11/9/2024,14,Obby &amp; Platformer,582,816,https://www.roblox.com/games/18680954595/EMOTIONS-POLICE-FAMILY-PRISON-RUN-ESCAPE-Obby?gameSearchSessionInfo=986e21b8-6f8c-4632-8773-63e205adfef1&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18680954595&amp;position=0&amp;universeId=6329723248,11/10/2024 0:17
Encounters ⚔️ Fighting,Encounters by Voldex,Ages 9+,1302,731866,379.4M+,Not Supported,Not Supported,9/18/2021,8/12/2024,45,Action,410K+,70K+,https://www.roblox.com/games/7499189111/Encounters-Fighting?gameSearchSessionInfo=3a581c3a-0dd7-4f5c-b5bf-8206daf703c0&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=7499189111&amp;position=0&amp;universeId=2918970982,11/10/2024 0:17
ENTRENCHED WW1 BETA,Edot,Ages 9+,1998,637241,90.4M+,Not Supported,Not Supported,8/18/2019,9/17/2024,40,Shooter,175K+,16K+,https://www.roblox.com/games/3678761576/ENTRENCHED-WW1-BETA?gameSearchSessionInfo=1d177c40-332b-4deb-a6bd-407723e0a328&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=3678761576&amp;position=0&amp;universeId=1281592938,11/10/2024 0:17
Epic Minigames 🔮,@TypicalType,All Ages,2170,6910969,2.1B+,Not Supported,Not Supported,7/29/2015,11/9/2024,12,Party &amp; Casual,1M+,219K+,https://www.roblox.com/games/277751860/Epic-Minigames?gameSearchSessionInfo=68ef1918-75a0-48b3-a571-a48208bec8c9&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=277751860&amp;position=0&amp;universeId=110181652,11/10/2024 0:17
EPIC SCHOOL ESCAPE! (OBBY),@Robowon1,All Ages,2765,5005,14.4M+,Not Supported,Not Supported,6/7/2024,11/8/2024,15,N/A,952,854,https://www.roblox.com/games/17756465378/EPIC-SCHOOL-ESCAPE-OBBY?gameSearchSessionInfo=2eba49e9-fac2-4063-8098-5a7b88ab6be4&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17756465378&amp;position=0&amp;universeId=6082237965,11/10/2024 0:17
Escape Angry Head,Shestvie Official [RU],All Ages,2072,26938,62.0M+,Not Supported,Not Supported,3/25/2024,11/9/2024,6,Survival,3424,2486,https://www.roblox.com/games/16867505761/Escape-Angry-Head?gameSearchSessionInfo=ce4880a0-0776-4a1d-bafc-d04b0d76a9ce&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16867505761&amp;position=0&amp;universeId=5795519964,11/10/2024 0:17
Escape Baby Bobby Daycare! (FIRST PERSON OBBY),Decent Obbies,All Ages,2794,7578316,405.8M+,Not Supported,Not Supported,1/8/2023,10/6/2024,12,Obby &amp; Platformer,22K+,25K+,https://www.roblox.com/games/12090482034/Escape-Baby-Bobby-Daycare-FIRST-PERSON-OBBY?gameSearchSessionInfo=d6a8054c-ac95-412f-b291-031cff7dc632&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12090482034&amp;position=0&amp;universeId=4267277633,11/10/2024 0:17
Escape Mr Funny's ToyShop! (SCARY OBBY),@PlatinumFalls,All Ages,2287,382243,387.7M+,Not Supported,Not Supported,10/26/2021,8/20/2023,10,Obby &amp; Platformer,77K+,51K+,https://www.roblox.com/games/7839281987/Escape-Mr-Funnys-ToyShop-SCARY-OBBY?gameSearchSessionInfo=f5ddc0e7-0b0f-4611-bd3a-3f4d86bb8bde&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=7839281987&amp;position=0&amp;universeId=3034836582,11/10/2024 0:17
Escape Papa Pizza's Pizzeria! (SCARY OBBY),@PlatinumFalls,All Ages,4121,420662,598.8M+,Not Supported,Not Supported,6/11/2021,7/10/2024,10,Obby &amp; Platformer,79K+,93K+,https://www.roblox.com/games/6939111033/Escape-Papa-Pizzas-Pizzeria-SCARY-OBBY?gameSearchSessionInfo=0ec16a9d-c2f8-4b93-bb9f-9f52de7d3a32&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6939111033&amp;position=0&amp;universeId=2655478023,11/10/2024 0:17
🦷 Escape The Dentist! (OBBY!),@Jrnmwv,All Ages,882,511454,4.1M+,Not Supported,Not Supported,10/16/2022,9/9/2024,14,Obby &amp; Platformer,206,92,https://www.roblox.com/games/11287781918/Escape-The-Dentist-OBBY?gameSearchSessionInfo=d8b55336-1728-4281-a99f-0a41eca37a1f&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=11287781918&amp;position=0&amp;universeId=4022759740,11/10/2024 0:17
Escape The Carnival of Terror Obby! ,@PlatinumFalls,All Ages,4984,635844,861.8M+,Not Supported,Not Supported,12/29/2020,7/10/2024,10,Obby &amp; Platformer,95K+,78K+,https://www.roblox.com/games/6153766069/Escape-The-Carnival-of-Terror-Obby?gameSearchSessionInfo=d1f1593c-7c54-4fbb-b2d5-a44bd35e981e&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6153766069&amp;position=0&amp;universeId=2247578975,11/10/2024 0:17
ESCAPE THE PLAYGROUND OBBY!,1Tiiger Studio,All Ages,1080,28290,11.9M+,Not Supported,Not Supported,5/17/2023,11/7/2024,15,Obby &amp; Platformer,3605,3198,https://www.roblox.com/games/13468723737/ESCAPE-THE-PLAYGROUND-OBBY?gameSearchSessionInfo=d5b5332f-fe44-4e62-9757-2db1be59b4ec&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13468723737&amp;position=0&amp;universeId=4685545565,11/10/2024 0:17
Every Click +1 Jump 🚀,lol games..,All Ages,1787,1126742,10.9M+,Not Supported,Not Supported,8/3/2024,11/3/2024,15,N/A,14K+,930,https://www.roblox.com/games/18768675350/Every-Click-1-Jump?gameSearchSessionInfo=025821f3-8fcc-4c5c-80a4-ee7e39da314b&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18768675350&amp;position=0&amp;universeId=6358768607,11/10/2024 0:18
Every Click +1 Speed ⚡,lol games..,All Ages,1942,2337790,21.2M+,Not Supported,Not Supported,8/3/2024,11/3/2024,15,Simulation,16K+,1631,https://www.roblox.com/games/18768679013/Every-Click-1-Speed?gameSearchSessionInfo=ebb34f60-cde5-4210-a997-78cad35df33e&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18768679013&amp;position=0&amp;universeId=6358769809,11/10/2024 0:18
Every Second You Get +1 Speed But You’re On a Bike,lol games..,All Ages,1538,3867021,127.6M+,Not Supported,Not Supported,2/19/2024,11/3/2024,15,Simulation,130K+,9905,https://www.roblox.com/games/16434787380/Every-Second-You-Get-1-Speed-But-You-re-On-a-Bike?gameSearchSessionInfo=1c3552a1-c270-459c-851a-cee58cdc99c9&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16434787380&amp;position=0&amp;universeId=5663142217,11/10/2024 0:18
Evolution Simulator,Evolutionary Fans,All Ages,218,13269,2.9M+,Not Supported,Not Supported,7/3/2024,10/17/2024,11,N/A,7018,2311,https://www.roblox.com/games/18314395469/Evolution-Simulator?gameSearchSessionInfo=f784e622-55a8-4e30-a2d1-2f514137d687&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18314395469&amp;position=0&amp;universeId=6208806224,11/10/2024 0:18
Fall in a Hole!,Sun Day Studios,All Ages,583,31009,31.9M+,Not Supported,Not Supported,4/2/2023,3/31/2024,20,Simulation,82K+,3878,https://www.roblox.com/games/12966620125/Fall-in-a-Hole?gameSearchSessionInfo=fa91a5ae-2692-46ae-b8a8-4ac7b86151f3&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12966620125&amp;position=0&amp;universeId=4534659625,11/10/2024 0:18
Family Life 🏠 RP,Big World Creative,All Ages,1441,118994,186.4M+,Not Supported,Not Supported,11/16/2022,11/8/2024,20,Roleplay &amp; Avatar Sim,49K+,7507,https://www.roblox.com/games/11572762117/Family-Life-RP?gameSearchSessionInfo=fa085544-a86d-4107-8dd8-d6bf220ff3d0&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=11572762117&amp;position=0&amp;universeId=4107728990,11/10/2024 0:18
Fantasia 👑,sheki studio,All Ages,2423,1820092,248.1M+,Not Supported,Not Supported,10/19/2021,10/20/2024,40,Roleplay &amp; Avatar Sim,156K+,15K+,https://www.roblox.com/games/7774892351/Fantasia?gameSearchSessionInfo=c53ba7b8-17e7-4fd5-a84c-99c163dd92a0&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=7774892351&amp;position=0&amp;universeId=3013715655,11/10/2024 0:18
Farming and Friends,Dunn Games,All Ages,4037,539768,145.3M+,Not Supported,Not Supported,1/22/2019,11/6/2024,8,Simulation,189K+,28K+,https://www.roblox.com/games/2772610559/Farming-and-Friends?gameSearchSessionInfo=b0021d5a-a67b-4c96-98df-919d82320295&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=2772610559&amp;position=0&amp;universeId=1001911915,11/10/2024 0:18
Feed Or Get Eaten By Noob!,TestGroup158,All Ages,432,164,493.1K+,Not Supported,Not Supported,10/15/2024,11/8/2024,25,N/A,29,24,https://www.roblox.com/games/72697719000357/Feed-Or-Get-Eaten-By-Noob?gameSearchSessionInfo=9a0c8a60-83d8-4696-8085-f40d1f5c510f&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=72697719000357&amp;position=0&amp;universeId=6679507626,11/10/2024 0:18
Field Trip Z,Splitting Point Studios,All Ages,3350,1672442,1.0B+,Not Supported,Not Supported,4/28/2020,11/13/2023,43,Adventure,314K+,90K+,https://www.roblox.com/games/4954096313/Field-Trip-Z?gameSearchSessionInfo=5a7e3941-e5dc-4435-9ef4-e02751b69b01&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=4954096313&amp;position=0&amp;universeId=1701332290,11/10/2024 0:18
Figure's Library,@RakeV8,Ages 9+,1226,11546,10.5M+,Not Supported,Not Supported,1/23/2023,11/9/2024,12,Survival,6137,3244,https://www.roblox.com/games/12240122896/Figures-Library?gameSearchSessionInfo=838a13d3-6d69-49ef-98e1-a04b133258ae&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12240122896&amp;position=0&amp;universeId=4312837160,11/10/2024 0:18
Final Stand,@SnakeWorl,Ages 9+,726,1542732,487.9M+,Not Supported,Not Supported,11/2/2016,6/11/2024,26,RPG,536K+,60K+,https://www.roblox.com/games/536102540/Final-Stand?gameSearchSessionInfo=122adc1b-d62f-4e0c-a1a8-9cb5abf6792c&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=536102540&amp;position=0&amp;universeId=210213771,11/10/2024 0:18
Find Portals! 🌀,Crazay Studios,All Ages,581,415929,2.4M+,Not Supported,Not Supported,9/29/2024,11/6/2024,12,N/A,392,332,https://www.roblox.com/games/81660799543840/Find-Portals?gameSearchSessionInfo=d7a533e5-9f76-4800-81d3-db4bf03e106b&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=81660799543840&amp;position=0&amp;universeId=6611195557,11/10/2024 0:18
Find Switches! 🔍,PlayWave Studios,All Ages,329,440134,2.9M+,Not Supported,Not Supported,9/28/2024,11/2/2024,50,N/A,1190,425,https://www.roblox.com/games/103851196980148/Find-Switches?gameSearchSessionInfo=9c212da3-0858-4e05-9ee0-c75433815edb&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=103851196980148&amp;position=0&amp;universeId=6608928167,11/10/2024 0:18
Find The Football Clubs (130),TRB Games,All Ages,778,489443,7.6M+,Not Supported,Not Supported,6/30/2024,10/29/2024,25,Adventure,21K+,859,https://www.roblox.com/games/18274537645/Find-The-Football-Clubs-130?gameSearchSessionInfo=2de79216-af5f-4434-8290-783686655ea6&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18274537645&amp;position=0&amp;universeId=6195364077,11/10/2024 0:18
Find The Simpsons [263],Tem Production,All Ages,1433,178079,112.7M+,Not Supported,Not Supported,8/27/2022,6/7/2024,30,Adventure,66K+,4991,https://www.roblox.com/games/10726371567/Find-The-Simpsons-263?gameSearchSessionInfo=d89d7733-5505-499d-9841-0274a1792581&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=10726371567&amp;position=0&amp;universeId=3882062045,11/10/2024 0:18
Five Nights At Freddy's Doom,@CaioOpaleiroBR,Ages 13+,1164,487093,146.3M+,Not Supported,Not Supported,1/17/2022,11/1/2024,100,Survival,120K+,12K+,https://www.roblox.com/games/8561718367/Five-Nights-At-Freddys-Doom?gameSearchSessionInfo=7074842b-9cc5-448a-84a1-91407da98de8&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8561718367&amp;position=0&amp;universeId=3264293423,11/10/2024 0:18
Five Nights TD Modded 2[🍀 SEASON 5⏳],Modded FNAF Developments!,All Ages,1212,2980,4.2M+,Not Supported,Not Supported,10/20/2024,11/9/2024,50,N/A,2651,276,https://www.roblox.com/games/124364159073162/Five-Nights-TD-Modded-2-OP-ENCHANTS?gameSearchSessionInfo=81ed483a-4ba1-45b7-af64-67926aca2a71&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=124364159073162&amp;position=0&amp;universeId=6699330337,11/10/2024 0:18
🎃 Flag Wars! [DOUBLE XP],Scriptly Studios™,Ages 9+,3766,3211576,588.8M+,Not Supported,Not Supported,5/25/2019,11/9/2024,14,Action,414K+,51K+,https://www.roblox.com/games/3214114884/Flag-Wars?gameSearchSessionInfo=a6e9e294-580a-445b-9ee6-8ae2038db168&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=3214114884&amp;position=0&amp;universeId=1160789089,11/10/2024 0:18
Flee the Facility,A.W. Apps,Ages 9+,13251,8930231,4.6B+,Not Supported,Not Supported,7/1/2017,10/25/2024,5,Survival,2M+,201K+,https://www.roblox.com/games/893973440/Flee-the-Facility?gameSearchSessionInfo=bd9bc6c3-88ee-4520-824d-a8b4ac019328&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=893973440&amp;position=0&amp;universeId=372226183,11/10/2024 0:18
Football Stars 2,Sungaze,All Ages,80,23994,13.7M+,Not Supported,Not Supported,12/6/2021,10/24/2024,40,Sports &amp; Racing,12K+,1828,https://www.roblox.com/games/8185957029/Football-Stars-2?gameSearchSessionInfo=3e5c9756-7f04-4458-821b-3cb801a14d13&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8185957029&amp;position=0&amp;universeId=3144493466,11/10/2024 0:18
FREE ADMIN LAND,Banana Studios Something,Ages 9+,1648,3240084,41.4M+,Not Supported,Not Supported,2/12/2023,10/26/2024,11,N/A,9642,6680,https://www.roblox.com/games/12455816210/FREE-ADMIN-LAND?gameSearchSessionInfo=348f4d04-546f-4187-bf8d-d9834301ea2b&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12455816210&amp;position=0&amp;universeId=4380216778,11/10/2024 0:18
Free Draw,Free Draw! Community,All Ages,2290,1056598,281.1M+,Not Supported,Not Supported,3/25/2018,9/12/2024,16,Party &amp; Casual,307K+,68K+,https://www.roblox.com/games/1547610457/Free-Draw?gameSearchSessionInfo=356222a0-f47d-410c-998d-3a28d5192d5b&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=1547610457&amp;position=0&amp;universeId=604142934,11/10/2024 0:18
Frogge,Sleep Paralysis Demons,Ages 9+,1097,970844,391.0M+,Not Supported,Not Supported,4/2/2020,12/24/2023,13,Survival,135K+,20K+,https://www.roblox.com/games/4845347966/Frogge?gameSearchSessionInfo=c5137d9c-a555-432a-9e4c-9ee8333be449&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=4845347966&amp;position=0&amp;universeId=1645606267,11/10/2024 0:18
Furry Infection game [Furinfection],Kiwi Games.,Ages 9+,2075,132599,155.3M+,Not Supported,Not Supported,8/22/2022,10/26/2024,20,Survival,20K+,9932,https://www.roblox.com/games/10679239752/Furry-Infection-game-Furinfection?gameSearchSessionInfo=479ab18d-1fcc-4b64-9443-a14df6adb594&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=10679239752&amp;position=0&amp;universeId=3869462497,11/10/2024 0:18
